FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.springframework.boot.actuate.metrics.repository.redis.EndpointWebMvcAutoConfiguration.java.RedisMetricRepository.java.RedisMetricRepository,RedisMetricRepository,0.07363225,4,1,4,2,2,5,1,21,169,0.916666667,1,17,0,11,11,1,15
org.springframework.boot.actuate.metrics.EndpointWebMvcAutoConfiguration.java.GaugeService.java.GaugeService,GaugeService,0.136637872,0,1,0,0,0,1,0,12,21,0,0,1,3,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.DifferentPortConfig.TestInterceptor,TestInterceptor,0.049088167,0,1,0,0,1,0,1,15,14,1,0,3,0,2,2,1,2
org.springframework.boot.actuate.endpoint.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.java.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.Other,Other,0.185726039,2,1,2,0,0,4,0,5,16,1,1,2,0,2,2,0,2
org.springframework.boot.actuate.endpoint.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.java.ConfigurationPropertiesReportEndpointMethodAnnotationsTests.Config,Config,0.185726039,2,1,2,0,0,9,0,6,22,1,1,3,0,3,3,0,3
org.springframework.boot.actuate.health.EndpointWebMvcAutoConfiguration.java.HealthAggregator.java.HealthAggregator,HealthAggregator,0.136637872,4,4,4,0,0,1,0,16,25,0,0,1,1,1,1,0,1
org.springframework.boot.actuate.autoconfigure.TraceWebFilterAutoConfigurationTests.java.TraceWebFilterAutoConfigurationTests,TraceWebFilterAutoConfigurationTests,0.136637872,3,1,3,0,0,1,0,36,18,0.5,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfiguration.java.JolokiaAutoConfiguration.java.JolokiaAutoConfiguration,JolokiaAutoConfiguration,0.136637872,3,1,3,0,1,2,0,24,46,0.666666667,3,3,0,2,4,0,2
org.springframework.boot.actuate.endpoint.EndpointWebMvcAutoConfiguration.java.SystemPublicMetrics.java.SystemPublicMetrics,SystemPublicMetrics,0.068318936,2,3,2,1,1,79,1,19,130,0.2,0,10,0,9,9,0,10
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.DifferentPortConfig,DifferentPortConfig,0.219885507,6,5,4,0,0,9,0,19,44,1,1,3,0,3,4,0,3
org.springframework.boot.actuate.autoconfigure.MetricsFilter.java.MetricsFilter,MetricsFilter,0.117407103,2,1,2,0,3,69,1.666666667,13,123,0.9,2,14,0,9,11,0,15
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.TestController,TestController,0.185726039,0,1,0,0,0,1,0,14,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.metrics.repository.EndpointWebMvcAutoConfiguration.java.MetricRepository.java.MetricRepository,MetricRepository,0.136637872,2,1,2,1,0,0,0,16,8,0,0,0,2,0,0,0,0
org.springframework.boot.actuate.autoconfigure.MetricExportAutoConfigurationTests.java.MetricExportAutoConfigurationTests.MetricEndpointConfiguration,MetricEndpointConfiguration,0.185726039,2,1,2,0,0,1,0,27,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.ServerPortConfig,ServerPortConfig,0.219885507,2,5,0,0,1,2,0,16,23,1,0,3,0,2,2,0,2
org.springframework.boot.actuate.autoconfigure.MetricExportAutoConfigurationTests.java.MetricExportAutoConfigurationTests.WriterConfig,WriterConfig,0.185726039,2,1,2,0,0,1,0,12,10,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.EndpointConfig,EndpointConfig,0.185726039,1,1,1,0,0,1,0,14,9,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.EndpointWebMvcAutoConfigurationTests.java.EndpointWebMvcAutoConfigurationTests.RootConfig,RootConfig,0.185726039,1,1,1,0,0,1,0,10,9,1,0,1,0,1,1,0,1
org.springframework.boot.actuate.autoconfigure.MetricExportAutoConfigurationTests.java.MetricExportAutoConfigurationTests.MessageChannelConfiguration,MessageChannelConfiguration,0.185726039,0,1,0,0,0,1,0,27,11,1,0,1,0,1,1,0,1
